"","914-510-3340","397-815-2211","hq"        ,""""" <914-510-3340>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 12:47:49",""                   ,"2017-06-20 12:48:19",30  ,0   ,"NO ANSWER","DOCUMENTATION","1497962869.27" ,""
"","914-510-3340","397-815-2211","hq"        ,""""" <914-510-3340>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 12:47:49",""                   ,"2017-06-20 12:48:19",30  ,0   ,"NO ANSWER","DOCUMENTATION","1497962869.27" ,""
"","253-433-5862","914-510-3340","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 12:48:36","2017-06-20 12:48:36","2017-06-20 12:48:52",16  ,16  ,"ANSWERED" ,"DOCUMENTATION","1497962916.32" ,""
"","929-488-7484","715-413-9112","hq"        ,""""" <929-488-7484>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 12:56:51","2017-06-20 12:56:58","2017-06-20 12:57:11",20  ,12  ,"ANSWERED" ,"DOCUMENTATION","1497963411.35" ,""
"","929-488-7484","715-413-9112","hq"        ,""""" <929-488-7484>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 12:56:51",""                   ,"2017-06-20 12:56:58",7   ,0   ,"NO ANSWER","DOCUMENTATION","1497963411.35" ,""
"","329-762-8080","715-413-9112","hq"        ,""""" <329-762-8080>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:09:17",""                   ,"2017-06-20 13:09:24",6   ,0   ,"NO ANSWER","DOCUMENTATION","1497964157.40" ,""
"","329-762-8080","715-413-9112","hq"        ,""""" <329-762-8080>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:09:17","2017-06-20 13:09:24","2017-06-20 13:10:38",81  ,74  ,"ANSWERED" ,"DOCUMENTATION","1497964157.40" ,""
"","877-539-8401","715-413-9112","hq"        ,""""" <877-539-8401>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:09:58",""                   ,"2017-06-20 13:10:41",43  ,0   ,"NO ANSWER","DOCUMENTATION","1497964198.43" ,""
"","490-156-8031","334-442-8436","production","""Farlie Brager"" <490-156-8031>"     ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:25:32",""                   ,"2017-06-20 13:25:44",11  ,0   ,"NO ANSWER","DOCUMENTATION","1497965132.50" ,""
"","253-433-5862","929-488-7484","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:12:51","2017-06-20 13:13:01","2017-06-20 13:27:37",885 ,875 ,"ANSWERED" ,"DOCUMENTATION","1497964371.48" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-20 13:35:47","2017-06-20 13:35:47","2017-06-20 13:35:47",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1497965747.54" ,""
"","253-433-5862","859-403-3109","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-20 13:35:55","2017-06-20 13:35:55","2017-06-20 13:35:55",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1497965755.56" ,""
"","760-695-0607","397-815-2211","hq"        ,""""" <760-695-0607>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-20 13:41:16","2017-06-20 13:41:16","2017-06-20 13:41:28",12  ,12  ,"ANSWERED" ,"DOCUMENTATION","1497966076.58" ,""
"","490-156-8031","334-442-8436","production","""Farlie Brager"" <490-156-8031>"     ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 13:58:55","2017-06-20 13:59:06","2017-06-20 13:59:50",55  ,44  ,"ANSWERED" ,"DOCUMENTATION","1497967135.60" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-20 14:51:33","2017-06-20 14:51:33","2017-06-20 14:51:33",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1497970293.65" ,""
"","490-156-8031","334-442-8436","production","""Farlie Brager"" <490-156-8031>"     ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 14:48:01","2017-06-20 14:48:09","2017-06-20 14:56:04",483 ,475 ,"ANSWERED" ,"DOCUMENTATION","1497970081.63" ,""
"","253-433-5862","859-403-3109","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-20 14:59:47","2017-06-20 14:59:47","2017-06-20 14:59:47",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1497970787.68" ,""
"","749-409-5989","397-815-2211","hq"        ,""""" <749-409-5989>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 15:18:53",""                   ,"2017-06-20 15:19:05",11  ,0   ,"NO ANSWER","DOCUMENTATION","1497971933.70" ,""
"","749-409-5989","397-815-2211","hq"        ,""""" <749-409-5989>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 15:18:53","2017-06-20 15:19:05","2017-06-20 15:21:09",135 ,124 ,"ANSWERED" ,"DOCUMENTATION","1497971933.70" ,""
"","564-633-4692","397-815-2211","hq"        ,""""" <564-633-4692>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 15:49:41",""                   ,"2017-06-20 15:50:00",18  ,0   ,"NO ANSWER","DOCUMENTATION","1497973781.75" ,""
"","564-633-4692","397-815-2211","hq"        ,""""" <564-633-4692>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 15:49:41","2017-06-20 15:50:00","2017-06-20 15:50:20",38  ,20  ,"ANSWERED" ,"DOCUMENTATION","1497973781.75" ,""
"","760-695-0607","397-815-2211","hq"        ,""""" <760-695-0607>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 16:35:08",""                   ,"2017-06-20 16:35:13",4   ,0   ,"NO ANSWER","DOCUMENTATION","1497976508.80" ,""
"","760-695-0607","397-815-2211","hq"        ,""""" <760-695-0607>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 16:35:08","2017-06-20 16:35:13","2017-06-20 16:41:57",409 ,404 ,"ANSWERED" ,"DOCUMENTATION","1497976508.80" ,""
"","413-365-0861","397-815-2211","hq"        ,""""" <413-365-0861>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 17:07:48",""                   ,"2017-06-20 17:07:55",7   ,0   ,"NO ANSWER","DOCUMENTATION","1497978468.85" ,""
"","413-365-0861","397-815-2211","hq"        ,""""" <413-365-0861>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 17:07:48","2017-06-20 17:07:55","2017-06-20 17:20:23",754 ,747 ,"ANSWERED" ,"DOCUMENTATION","1497978468.85" ,""
"","641-611-9779","846-758-4856","hq"        ,""""" <641-611-9779>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-20 20:01:05","2017-06-20 20:01:09","2017-06-20 20:09:28",502 ,498 ,"ANSWERED" ,"DOCUMENTATION","1497988865.90" ,""
"","386-769-6230","397-815-2211","hq"        ,""""" <386-769-6230>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 09:06:37",""                   ,"2017-06-21 09:06:58",20  ,0   ,"NO ANSWER","DOCUMENTATION","1498035997.0"  ,""
"","386-769-6230","397-815-2211","hq"        ,""""" <386-769-6230>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 09:06:37",""                   ,"2017-06-21 09:06:58",20  ,0   ,"NO ANSWER","DOCUMENTATION","1498035997.0"  ,""
"","386-769-6230","397-815-2211","hq"        ,""""" <386-769-6230>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:05:42",""                   ,"2017-06-21 10:05:46",3   ,0   ,"NO ANSWER","DOCUMENTATION","1498039542.5"  ,""
"","386-769-6230","397-815-2211","hq"        ,""""" <386-769-6230>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:05:43","2017-06-21 10:05:46","2017-06-21 10:11:47",364 ,361 ,"ANSWERED" ,"DOCUMENTATION","1498039543.5"  ,""
"","253-433-5862","360-603-8614","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:20:55","2017-06-21 10:21:01","2017-06-21 10:22:09",73  ,67  ,"ANSWERED" ,"DOCUMENTATION","1498040455.10" ,""
"","253-433-5862","816-361-1520","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:22:23",""                   ,"2017-06-21 10:22:33",9   ,0   ,"NO ANSWER","DOCUMENTATION","1498040543.13" ,""
"","253-433-5862","816-361-1520","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:22:52",""                   ,"2017-06-21 10:23:01",9   ,0   ,"NO ANSWER","DOCUMENTATION","1498040572.16" ,""
"","253-433-5862","360-603-8614","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:23:14","2017-06-21 10:23:21","2017-06-21 10:23:43",28  ,22  ,"ANSWERED" ,"DOCUMENTATION","1498040594.19" ,""
"","253-433-5862","538-170-4665","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:23:56","2017-06-21 10:24:11","2017-06-21 10:25:53",117 ,102 ,"ANSWERED" ,"DOCUMENTATION","1498040636.22" ,""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:58:08",""                   ,"2017-06-21 10:58:13",5   ,0   ,"NO ANSWER","DOCUMENTATION","1498042688.25" ,""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 10:58:08","2017-06-21 10:58:13","2017-06-21 10:59:38",89  ,84  ,"ANSWERED" ,"DOCUMENTATION","1498042688.25" ,""
"","974-948-4817","397-815-2211","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:05:29",""                   ,"2017-06-21 11:06:14",45  ,0   ,"NO ANSWER","DOCUMENTATION","1498043129.30" ,""
"","974-948-4817","397-815-2211","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:05:29",""                   ,"2017-06-21 11:06:14",45  ,0   ,"NO ANSWER","DOCUMENTATION","1498043129.30" ,""
"","974-948-4817","715-413-9112","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:06:47",""                   ,"2017-06-21 11:07:33",45  ,0   ,"NO ANSWER","DOCUMENTATION","1498043207.35" ,""
"","974-948-4817","715-413-9112","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:06:48",""                   ,"2017-06-21 11:07:33",45  ,0   ,"NO ANSWER","DOCUMENTATION","1498043208.35" ,""
"","974-948-4817","715-413-9112","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:08:02",""                   ,"2017-06-21 11:08:06",3   ,0   ,"NO ANSWER","DOCUMENTATION","1498043282.40" ,""
"","974-948-4817","715-413-9112","hq"        ,"""Tymothy Hamblin"" <748-621-0365>"   ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:08:02","2017-06-21 11:08:06","2017-06-21 11:09:39",96  ,92  ,"ANSWERED" ,"DOCUMENTATION","1498043282.40" ,""
"","834-314-7166","397-815-2211","hq"        ,""""" <834-314-7166>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:21:54",""                   ,"2017-06-21 11:22:00",6   ,0   ,"NO ANSWER","DOCUMENTATION","1498044114.45" ,""
"","834-314-7166","397-815-2211","hq"        ,""""" <834-314-7166>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:21:54","2017-06-21 11:22:00","2017-06-21 11:28:24",389 ,383 ,"ANSWERED" ,"DOCUMENTATION","1498044114.45" ,""
"","378-254-9697","397-815-2211","hq"        ,""""" <378-254-9697>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:29:05",""                   ,"2017-06-21 11:29:18",12  ,0   ,"NO ANSWER","DOCUMENTATION","1498044545.52" ,""
"","378-254-9697","397-815-2211","hq"        ,""""" <378-254-9697>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:29:05","2017-06-21 11:29:18","2017-06-21 11:30:02",56  ,44  ,"ANSWERED" ,"DOCUMENTATION","1498044545.52" ,""
"","190-590-0260","153-585-7133","production","""Magdalene Greenman"" <190-590-0260>","NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:25:27","2017-06-21 11:25:44","2017-06-21 11:42:41",1033,1016,"ANSWERED" ,"DOCUMENTATION","1498044327.48" ,""
"","826-313-0409","846-758-4856","hq"        ,""""" <826-313-0409>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Wait"  ,"NOT_AVAILABLE","2017-06-21 12:07:26","2017-06-21 12:07:27","2017-06-21 12:07:32",5   ,5   ,"ANSWERED" ,"DOCUMENTATION","1498046846.61" ,""
"","502-679-5153","715-413-9112","hq"        ,""""" <502-679-5153>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:50:24",""                   ,"2017-06-21 11:50:30",6   ,0   ,"NO ANSWER","DOCUMENTATION","1498045824.58" ,""
"","502-679-5153","715-413-9112","hq"        ,""""" <502-679-5153>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 11:50:24","2017-06-21 11:50:30","2017-06-21 12:14:37",1453,1447,"ANSWERED" ,"DOCUMENTATION","1498045824.58" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 12:19:50","2017-06-21 12:19:51","2017-06-21 12:19:51",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498047590.65" ,""
"","253-433-5862","859-403-3109","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 12:20:18","2017-06-21 12:20:18","2017-06-21 12:20:19",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498047618.67" ,""
"","651-813-5422","397-815-2211","hq"        ,""""" <651-813-5422>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 12:45:26","2017-06-21 12:45:26","2017-06-21 12:45:38",12  ,12  ,"ANSWERED" ,"DOCUMENTATION","1498049126.71" ,""
"","190-590-0260","378-254-9697","production","""Magdalene Greenman"" <190-590-0260>","NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 12:34:35","2017-06-21 12:34:40","2017-06-21 12:46:34",718 ,713 ,"ANSWERED" ,"DOCUMENTATION","1498048475.69" ,""
"","651-813-5422","397-815-2211","hq"        ,""""" <651-813-5422>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 13:08:05","2017-06-21 13:08:05","2017-06-21 13:08:09",4   ,4   ,"ANSWERED" ,"DOCUMENTATION","1498050485.74" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 13:19:03","2017-06-21 13:19:03","2017-06-21 13:19:04",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498051143.76" ,""
"","730-868-5047","397-815-2211","hq"        ,""""" <730-868-5047>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 13:32:58",""                   ,"2017-06-21 13:33:04",5   ,0   ,"NO ANSWER","DOCUMENTATION","1498051978.78" ,""
"","730-868-5047","397-815-2211","hq"        ,""""" <730-868-5047>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 13:32:59","2017-06-21 13:33:04","2017-06-21 13:36:45",226 ,220 ,"ANSWERED" ,"DOCUMENTATION","1498051979.78" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 13:40:40","2017-06-21 13:40:41","2017-06-21 13:40:41",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498052440.83" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 14:06:42","2017-06-21 14:06:42","2017-06-21 14:06:42",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498054002.85" ,""
"","532-527-4907","397-815-2211","hq"        ,""""" <532-527-4907>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 14:17:49",""                   ,"2017-06-21 14:17:55",6   ,0   ,"NO ANSWER","DOCUMENTATION","1498054669.87" ,""
"","532-527-4907","397-815-2211","hq"        ,""""" <532-527-4907>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 14:17:49","2017-06-21 14:17:55","2017-06-21 14:18:26",37  ,30  ,"ANSWERED" ,"DOCUMENTATION","1498054669.87" ,""
"","253-433-5862","859-403-3109","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 14:41:19","2017-06-21 14:41:19","2017-06-21 14:41:20",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498056079.92" ,""
"","334-442-8436","108-939-4916","hq"        ,""""" <334-442-8436>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 15:14:29","2017-06-21 15:14:39","2017-06-21 15:14:39",9   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498058069.94" ,""
"","334-442-8436","108-939-4916","hq"        ,""""" <334-442-8436>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 15:14:39","2017-06-21 15:14:39","2017-06-21 15:15:22",43  ,43  ,"ANSWERED" ,"DOCUMENTATION","1498058079.94" ,""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 15:25:47","2017-06-21 15:25:47","2017-06-21 15:25:47",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498058747.99" ,""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 16:05:29","2017-06-21 16:05:29","2017-06-21 16:05:41",12  ,11  ,"ANSWERED" ,"DOCUMENTATION","1498061129.103",""
"","253-433-5862","360-603-8614","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 15:26:47","2017-06-21 15:26:53","2017-06-21 16:20:38",3231,3225,"ANSWERED" ,"DOCUMENTATION","1498058807.101",""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 16:39:35","2017-06-21 16:39:35","2017-06-21 16:39:39",3   ,3   ,"ANSWERED" ,"DOCUMENTATION","1498063175.108",""
"","253-433-5862","956-833-3388","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:32:36","2017-06-21 16:32:57","2017-06-21 16:43:34",658 ,637 ,"ANSWERED" ,"DOCUMENTATION","1498062756.106",""
"","253-433-5862","866-935-7752","production","""Marget Biernacki"" <253-433-5862>"  ,"NOT_AVAILABLE","NOT_AVAILABLE","Hangup","NOT_AVAILABLE","2017-06-21 16:47:33","2017-06-21 16:47:33","2017-06-21 16:47:34",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498063653.111",""
"","334-442-8436","108-939-4916","hq"        ,""""" <334-442-8436>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:48:09","2017-06-21 16:48:25","2017-06-21 16:48:25",16  ,0   ,"ANSWERED" ,"DOCUMENTATION","1498063689.113",""
"","334-442-8436","108-939-4916","hq"        ,""""" <334-442-8436>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:48:25","2017-06-21 16:48:25","2017-06-21 16:48:25",0   ,0   ,"ANSWERED" ,"DOCUMENTATION","1498063705.113",""
"","190-590-0260","334-442-8436","production","""Magdalene Greenman"" <190-590-0260>","NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:55:57","2017-06-21 16:56:04","2017-06-21 17:09:22",805 ,797 ,"ANSWERED" ,"DOCUMENTATION","1498064157.121",""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:55:31",""                   ,"2017-06-21 16:55:38",7   ,0   ,"NO ANSWER","DOCUMENTATION","1498064131.118",""
"","153-585-7133","397-815-2211","hq"        ,""""" <153-585-7133>"                  ,"NOT_AVAILABLE","NOT_AVAILABLE","Dial"  ,"NOT_AVAILABLE","2017-06-21 16:55:31","2017-06-21 16:55:38","2017-06-21 17:30:37",2106,2099,"ANSWERED" ,"DOCUMENTATION","1498064131.118",""
